city_name,year,R,R的平方,p值,RMSE,样本数量
株洲市,2010,0.8007,0.6411,6.356100e-08,0.0384,31.0
株洲市,2020,0.8908,0.7935,4.274800e-11,0.0578,30.0
桂林市,2010,0.9853,0.9709,7.981500e-24,0.0181,31.0
桂林市,2020,0.9015,0.8126,2.540700e-11,0.0433,29.0
梅州市,2010,0.6135,0.3764,4.010700e-04,0.6201,29.0
梅州市,2020,0.7776,0.6047,6.922000e-07,0.4989,29.0
梧州市,2010,0.5346,0.2858,2.340800e-03,0.0892,30.0
梧州市,2020,0.6651,0.4424,6.078900e-05,0.0861,30.0
楚雄彝族自治州,2010,0.7778,0.605,4.240200e-07,0.1983,30.0
楚雄彝族自治州,2020,0.8847,0.7826,1.920100e-10,0.1587,29.0
榆林市,2010,-0.7454,0.5556,5.331100e-06,0.0582,28.0
榆林市,2020,-0.3496,0.1222,6.306400e-02,0.1199,29.0
武威市,2010,0.9209,0.848,5.647800e-13,0.062,30.0
武威市,2020,0.964,0.9293,3.148500e-18,0.0948,31.0
武汉市,2010,0.9278,0.8607,4.514300e-13,0.0413,29.0
武汉市,2020,-0.4932,0.2433,5.615100e-03,0.0513,30.0
毕节市,2010,0.3002,0.0901,1.008800e-01,0.7085,31.0
毕节市,2020,0.4248,0.1804,1.722700e-02,0.81,31.0
永州市,2010,0.8966,0.8038,2.070000e-11,0.0196,30.0
永州市,2020,0.9755,0.9517,1.255400e-20,0.0276,31.0
汉中市,2010,0.9669,0.9348,3.863600e-18,0.0293,30.0
汉中市,2020,0.9886,0.9773,1.469800e-24,0.0268,30.0
汕头市,2010,0.5849,0.3421,1.697900e-03,0.1739,26.0
汕头市,2020,0.641,0.4109,3.148100e-04,0.2259,27.0
汕尾市,2010,0.9933,0.9867,9.393400e-10,0.0211,11.0
汕尾市,2020,0.9943,0.9887,4.564700e-10,0.026,11.0
江门市,2010,0.8889,0.7902,2.406200e-11,0.0704,31.0
江门市,2020,0.9416,0.8867,3.014000e-15,0.0502,31.0
池州市,2010,0.7742,0.5994,3.223100e-07,0.315,31.0
池州市,2020,0.8722,0.7607,1.645500e-10,0.1408,31.0
沈阳市,2010,0.9737,0.9481,1.577700e-19,0.0875,30.0
沈阳市,2020,0.9753,0.9511,6.789600e-20,0.0599,30.0
沧州市,2010,0.9916,0.9832,2.100900e-26,0.0269,30.0
沧州市,2020,0.9831,0.9666,3.307300e-22,0.0437,30.0
河池市,2010,0.9392,0.8821,4.711300e-14,0.0865,29.0
河池市,2020,0.9309,0.8665,2.528700e-13,0.0735,29.0
河源市,2010,0.8618,0.7426,4.782200e-10,0.0891,31.0
河源市,2020,0.9306,0.866,9.634000e-14,0.1032,30.0
泉州市,2010,0.876,0.7675,1.082900e-10,0.1121,31.0
泉州市,2020,0.9447,0.8925,1.351000e-14,0.1051,29.0
泰安市,2010,0.6823,0.4656,2.357700e-05,0.0686,31.0
泰安市,2020,0.9238,0.8534,9.049200e-13,0.0684,29.0
泰州市,2010,0.9479,0.8986,1.915000e-15,0.0568,30.0
泰州市,2020,0.9641,0.9295,2.993300e-18,0.0394,31.0
泸州市,2010,0.9126,0.8329,5.374500e-12,0.0613,29.0
泸州市,2020,0.9789,0.9582,7.464000e-21,0.0508,30.0
洛阳市,2010,0.8301,0.689,1.403800e-08,0.2094,30.0
洛阳市,2020,0.817,0.6674,3.645200e-08,0.2886,30.0
济南市,2010,0.9818,0.9639,9.835700e-22,0.092,30.0
济南市,2020,0.9814,0.9632,1.262000e-21,0.1223,30.0
济宁市,2010,0.9555,0.913,6.471700e-17,0.074,31.0
济宁市,2020,0.9826,0.9655,2.800100e-21,0.0534,29.0
济源市,2010,0.91,0.8281,3.203000e-12,0.0759,30.0
济源市,2020,0.9052,0.8193,2.711200e-12,0.0696,31.0
海东市,2010,0.6638,0.4406,4.681300e-05,1.069,31.0
海东市,2020,0.7843,0.6151,2.927000e-07,0.8818,30.0
海北藏族自治州,2010,0.5028,0.2529,4.624200e-03,0.6884,30.0
海北藏族自治州,2020,0.4472,0.2,1.321800e-02,0.6215,30.0
海南藏族自治州,2010,0.4467,0.1996,1.175400e-02,0.7181,31.0
海南藏族自治州,2020,0.6313,0.3985,1.834400e-04,0.5288,30.0
海口市,2010,0.8967,0.8041,4.671100e-11,0.0588,29.0
海口市,2020,0.9695,0.9399,5.140900e-18,0.0472,29.0
海西蒙古族藏族自治州,2010,0.5602,0.3138,1.048200e-03,2.5138,31.0
海西蒙古族藏族自治州,2020,0.5833,0.3402,5.730300e-04,2.2768,31.0
淄博市,2010,0.956,0.9139,5.525200e-17,0.126,31.0
淄博市,2020,0.941,0.8855,3.512100e-15,0.1991,31.0
淮北市,2010,0.8337,0.695,5.791900e-09,0.1423,31.0
淮北市,2020,0.8774,0.7697,9.369900e-11,0.0645,31.0
淮南市,2010,0.9762,0.953,8.319300e-21,0.0446,31.0
淮南市,2020,0.9248,0.8552,1.068800e-13,0.0524,31.0
淮安市,2010,0.9568,0.9156,1.458700e-16,0.0619,30.0
淮安市,2020,0.9138,0.835,7.170300e-13,0.0585,31.0
深圳市,2010,0.6522,0.4253,7.027800e-05,0.3424,31.0
深圳市,2020,0.8027,0.6443,9.502300e-08,0.2263,30.0
清远市,2010,0.7884,0.6216,1.390200e-07,0.1151,31.0
清远市,2020,0.7888,0.6222,1.356600e-07,0.148,31.0
温州市,2010,0.785,0.6162,4.616500e-07,0.1381,29.0
温州市,2020,0.8692,0.7555,4.629700e-10,0.1632,30.0
渭南市,2010,0.9539,0.9099,1.077600e-16,0.0298,31.0
渭南市,2020,0.9274,0.86,1.780300e-13,0.0445,30.0
湖州市,2010,0.6862,0.4708,2.033200e-05,0.1041,31.0
湖州市,2020,0.8928,0.7971,1.695600e-10,0.0496,28.0
湘潭市,2010,0.9584,0.9184,2.511400e-17,0.0558,31.0
湘潭市,2020,0.9661,0.9333,1.360800e-18,0.0446,31.0
湘西土家族苗族自治州,2010,0.4558,0.2077,9.971400e-03,0.1033,31.0
湘西土家族苗族自治州,2020,0.1638,0.0268,3.786600e-01,0.0749,31.0
湛江市,2010,0.0752,0.0057,7.037500e-01,0.3403,28.0
湛江市,2020,0.1702,0.029,3.775200e-01,0.3775,29.0
滁州市,2010,0.9357,0.8755,1.180500e-14,0.0416,31.0
滁州市,2020,0.9929,0.9858,1.995300e-27,0.0222,30.0
滨州市,2010,0.9828,0.9658,4.458800e-22,0.0367,30.0
滨州市,2020,0.9856,0.9713,2.321800e-22,0.0432,29.0
漯河市,2010,0.9695,0.9398,1.251300e-18,0.0651,30.0
漯河市,2020,0.9941,0.9882,1.315900e-26,0.0264,28.0
漳州市,2010,0.8126,0.6603,2.824000e-08,0.2509,31.0
漳州市,2020,0.9389,0.8816,5.694100e-15,0.2204,31.0
潍坊市,2010,0.9511,0.9045,2.488100e-16,0.0783,31.0
潍坊市,2020,0.982,0.9643,8.406400e-22,0.0521,30.0
潜江市,2010,0.3284,0.1079,7.124900e-02,0.0668,31.0
潜江市,2020,0.5075,0.2576,3.565000e-03,0.0608,31.0
潮州市,2010,0.9422,0.8877,7.388400e-14,0.0321,28.0
潮州市,2020,0.4802,0.2306,7.240900e-03,0.0858,30.0
澄迈县,2010,0.1254,0.0157,5.015200e-01,0.0314,31.0
澄迈县,2020,0.7858,0.6174,2.681800e-07,0.0327,30.0
澳门特别行政区,2010,0.9364,0.8768,9.556100e-08,0.1135,16.0
澳门特别行政区,2020,0.7751,0.6008,2.572600e-04,0.185,17.0
濮阳市,2010,0.9521,0.9064,1.849400e-16,0.0478,31.0
濮阳市,2020,0.9953,0.9905,7.390300e-29,0.0215,29.0
烟台市,2010,-0.4541,0.2062,1.334600e-02,0.1163,29.0
烟台市,2020,0.6972,0.4861,1.861300e-05,0.1164,30.0
焦作市,2010,0.9886,0.9773,1.479800e-24,0.0319,30.0
焦作市,2020,0.9879,0.9759,3.423200e-24,0.0313,30.0
牡丹江市,2010,0.7248,0.5253,4.008000e-06,0.5506,31.0
牡丹江市,2020,0.8229,0.6772,1.330600e-08,0.4199,31.0
玉林市,2010,0.8443,0.7129,2.381800e-09,0.1061,31.0
玉林市,2020,0.8915,0.7947,1.746500e-11,0.1183,31.0
玉树藏族自治州,2010,0.4535,0.2057,1.039400e-02,0.8844,31.0
玉树藏族自治州,2020,0.3734,0.1394,3.855300e-02,1.1641,31.0
玉溪市,2010,0.6926,0.4797,2.221200e-05,0.3532,30.0
玉溪市,2020,0.7372,0.5435,3.370500e-06,0.333,30.0
珠海市,2010,0.9818,0.9638,1.271800e-16,0.0978,23.0
珠海市,2020,0.9839,0.9681,3.417500e-17,0.0877,23.0
琼中黎族苗族自治县,2010,0.831,0.6906,1.303700e-08,0.0681,30.0
琼中黎族苗族自治县,2020,0.8364,0.6996,4.633100e-09,0.0874,31.0
琼海市,2010,0.5689,0.3236,2.425300e-03,0.2217,26.0
琼海市,2020,0.6708,0.45,2.426300e-04,0.0827,25.0
甘南藏族自治州,2010,0.4141,0.1715,2.553700e-02,0.6351,29.0
甘南藏族自治州,2020,0.6216,0.3864,1.898000e-04,0.451,31.0
甘孜藏族自治州,2010,0.3779,0.1428,3.608500e-02,2.1962,31.0
甘孜藏族自治州,2020,0.579,0.3352,6.441700e-04,1.9004,31.0
白城市,2010,0.5625,0.3164,9.891100e-04,0.3663,31.0
白城市,2020,0.9689,0.9387,6.672200e-18,0.1133,29.0
白山市,2010,0.7297,0.5325,3.197100e-06,0.2776,31.0
白山市,2020,0.8582,0.7365,6.772000e-10,0.2954,31.0
白沙黎族自治县,2010,0.3782,0.143,4.310700e-02,1.5383,29.0
白沙黎族自治县,2020,0.4708,0.2216,9.953100e-03,1.4729,29.0
白银市,2010,-0.6611,0.437,9.463700e-05,0.2592,29.0
白银市,2020,-0.4746,0.2252,9.287500e-03,0.159,29.0
百色市,2010,0.5595,0.313,1.307500e-03,0.5632,30.0
百色市,2020,0.6913,0.4779,2.338900e-05,0.548,30.0
益阳市,2010,0.8803,0.7749,6.711900e-11,0.0731,31.0
益阳市,2020,0.9213,0.8488,5.269200e-13,0.0659,30.0
盐城市,2010,0.9843,0.9689,4.034100e-21,0.0349,28.0
盐城市,2020,0.9937,0.9875,2.899200e-26,0.0203,28.0
盘锦市,2010,0.9426,0.8885,2.384300e-15,0.0618,31.0
盘锦市,2020,0.9904,0.9809,1.770900e-26,0.0378,31.0
眉山市,2010,0.89,0.7921,1.046300e-10,0.0337,29.0
眉山市,2020,0.5647,0.3189,1.416000e-03,0.111,29.0
石嘴山市,2010,0.7559,0.5713,8.792300e-07,0.2225,31.0
石嘴山市,2020,0.7149,0.5111,6.214400e-06,0.2034,31.0
石家庄市,2010,0.9293,0.8636,4.472300e-14,0.1326,31.0
石家庄市,2020,0.9911,0.9824,4.278600e-26,0.0396,30.0
石河子市,2010,0.8199,0.6722,2.971200e-08,0.2153,30.0
石河子市,2020,0.8992,0.8085,6.324200e-12,0.2599,31.0
神农架林区,2010,-0.1038,0.0108,5.784600e-01,0.5454,31.0
神农架林区,2020,,0.0,nan,0.5619,31.0
福州市,2010,0.8446,0.7134,4.400800e-09,0.2868,30.0
福州市,2020,0.9204,0.8471,1.610200e-12,0.2857,29.0
秦皇岛市,2010,0.6593,0.4346,1.543700e-01,0.0064,6.0
秦皇岛市,2020,0.9173,0.8414,9.976000e-03,0.0091,6.0
红河哈尼族彝族自治州,2010,0.7284,0.5306,3.394300e-06,0.5999,31.0
红河哈尼族彝族自治州,2020,0.8082,0.6531,3.846400e-08,0.5224,31.0
绍兴市,2010,0.7899,0.6239,3.492000e-07,0.3275,29.0
绍兴市,2020,0.8521,0.726,4.519600e-09,0.2563,29.0
绥化市,2010,0.98,0.9604,1.845800e-20,0.0433,29.0
绥化市,2020,0.9896,0.9794,2.739900e-24,0.0271,29.0
绵阳市,2010,0.8504,0.7231,1.395400e-09,0.0732,31.0
绵阳市,2020,0.8614,0.742,9.945900e-10,0.1267,30.0
聊城市,2010,0.9957,0.9914,1.535700e-31,0.0174,31.0
聊城市,2020,0.8754,0.7663,2.455800e-10,0.0737,30.0
肇庆市,2010,0.7073,0.5003,8.616700e-06,0.0675,31.0
肇庆市,2020,0.841,0.7072,5.962700e-09,0.0588,30.0
胡杨河市,2010,-0.8953,0.8016,5.527400e-11,0.2722,29.0
胡杨河市,2020,-0.9107,0.8294,7.116100e-12,0.3134,29.0
自贡市,2010,0.7021,0.493,1.071300e-05,0.1267,31.0
自贡市,2020,0.9544,0.9108,9.190900e-17,0.0642,31.0
舟山市,2010,0.8353,0.6977,5.964000e-08,0.3451,27.0
舟山市,2020,0.802,0.6433,4.898500e-07,0.376,27.0
芜湖市,2010,0.9505,0.9034,9.708800e-16,0.0555,30.0
芜湖市,2020,0.9868,0.9738,1.081800e-23,0.0274,30.0
苏州市,2010,0.8921,0.7959,1.605400e-11,0.0958,31.0
苏州市,2020,0.8941,0.7994,2.829200e-11,0.0456,30.0
茂名市,2010,0.6739,0.4541,6.143500e-05,0.1126,29.0
茂名市,2020,0.6691,0.4477,9.909700e-05,0.0945,28.0
荆州市,2010,0.9767,0.954,6.209300e-21,0.0273,31.0
荆州市,2020,0.9053,0.8196,6.352200e-12,0.0369,30.0
荆门市,2010,0.9301,0.8651,2.925100e-13,0.0327,29.0
荆门市,2020,0.9722,0.9451,8.025800e-20,0.0347,31.0
莆田市,2010,0.7072,0.5001,1.248100e-05,0.2419,30.0
莆田市,2020,0.9179,0.8426,9.252800e-13,0.2074,30.0
菏泽市,2010,0.9936,0.9872,5.224800e-29,0.0219,31.0
菏泽市,2020,0.9871,0.9743,1.307500e-24,0.0443,31.0
萍乡市,2010,0.6083,0.3701,2.826400e-04,0.8187,31.0
萍乡市,2020,0.7447,0.5545,1.556300e-06,0.7597,31.0
营口市,2010,0.555,0.308,7.340200e-03,1.0479,22.0
营口市,2020,0.5826,0.3394,2.244300e-03,1.9964,25.0
葫芦岛市,2010,0.9789,0.9583,2.295600e-05,0.0492,8.0
葫芦岛市,2020,0.9891,0.9784,3.179000e-06,0.0397,8.0
蚌埠市,2010,0.9435,0.8901,1.925800e-15,0.0526,31.0
蚌埠市,2020,0.9088,0.826,3.820400e-12,0.0381,30.0
衡水市,2010,0.8864,0.7856,7.238600e-11,0.0845,30.0
衡水市,2020,0.9924,0.9848,5.195100e-27,0.0273,30.0
衡阳市,2010,0.8813,0.7767,5.995400e-11,0.0463,31.0
衡阳市,2020,0.9764,0.9533,7.611800e-21,0.0472,31.0
衢州市,2010,0.6379,0.4069,1.132000e-04,0.6862,31.0
衢州市,2020,0.8394,0.7046,3.609400e-09,0.5207,31.0
襄阳市,2010,0.8043,0.6469,1.464000e-07,0.0333,29.0
襄阳市,2020,0.2392,0.0572,1.950700e-01,0.1021,31.0
西双版纳傣族自治州,2010,0.8484,0.7198,6.156900e-09,0.2459,29.0
西双版纳傣族自治州,2020,0.9346,0.8735,1.502100e-14,0.1572,31.0
西宁市,2010,0.7823,0.612,2.009600e-07,0.6379,31.0
西宁市,2020,0.8936,0.7986,1.322100e-11,0.4653,31.0
西安市,2010,0.9971,0.9942,1.036100e-31,0.0406,29.0
西安市,2020,0.9726,0.946,1.211400e-18,0.1422,29.0
许昌市,2010,0.949,0.9006,4.439000e-16,0.0537,31.0
许昌市,2020,0.951,0.9044,2.540400e-16,0.0325,31.0
贵港市,2010,0.8579,0.7359,1.380000e-09,0.055,30.0
贵港市,2020,0.711,0.5055,1.067300e-05,0.1108,30.0
贵阳市,2010,0.6197,0.384,3.372400e-04,0.3252,29.0
贵阳市,2020,0.7812,0.6103,3.494600e-07,0.2891,30.0
贺州市,2010,0.8668,0.7514,2.444800e-09,0.2863,28.0
贺州市,2020,0.9427,0.8887,2.319400e-15,0.2192,31.0
资阳市,2010,0.8019,0.6431,1.695500e-07,0.0205,29.0
资阳市,2020,0.8562,0.7331,8.173600e-10,0.0323,31.0
赣州市,2010,0.7464,0.5571,1.426800e-06,0.2783,31.0
赣州市,2020,0.924,0.8537,1.245400e-13,0.2126,31.0
赤峰市,2010,0.6611,0.437,9.463200e-05,0.1573,29.0
赤峰市,2020,0.9131,0.8337,5.027200e-12,0.0824,29.0
辽源市,2010,0.8733,0.7626,1.468800e-10,0.1334,31.0
辽源市,2020,0.956,0.914,1.896900e-16,0.086,30.0
辽阳市,2010,0.853,0.7275,1.104600e-09,0.3159,31.0
辽阳市,2020,0.9039,0.8169,3.274700e-12,0.352,31.0
达州市,2010,0.2118,0.0449,2.699300e-01,0.2256,29.0
达州市,2020,0.42,0.1764,2.330900e-02,0.2403,29.0
运城市,2010,0.554,0.3069,1.491500e-03,0.9459,30.0
运城市,2020,0.605,0.366,3.977300e-04,0.9163,30.0
连云港市,2010,0.98,0.9605,6.812800e-22,0.019,31.0
连云港市,2020,0.7105,0.5049,7.513900e-06,0.0468,31.0
迪庆藏族自治州,2010,0.2229,0.0497,2.450500e-01,1.7455,29.0
迪庆藏族自治州,2020,0.2219,0.0492,2.564800e-01,1.3752,28.0
通化市,2010,0.852,0.7259,4.554900e-09,0.1193,29.0
通化市,2020,0.8833,0.7801,4.767900e-11,0.1552,31.0
通辽市,2010,0.6587,0.4339,5.610200e-05,0.1588,31.0
通辽市,2020,0.3365,0.1132,6.419400e-02,0.2748,31.0
遂宁市,2010,0.7872,0.6197,1.496000e-07,0.0859,31.0
遂宁市,2020,0.9487,0.9,4.899600e-16,0.0463,31.0
遵义市,2010,0.739,0.546,3.109400e-06,0.1176,30.0
遵义市,2020,0.8199,0.6722,2.972200e-08,0.1021,30.0
邢台市,2010,0.9365,0.877,9.877600e-15,0.0919,31.0
邢台市,2020,0.9858,0.9718,3.085700e-23,0.0348,30.0
那曲市,2010,-0.3683,0.1356,4.934900e-02,0.0484,29.0
那曲市,2020,0.925,0.8557,2.726100e-13,0.0304,30.0
邯郸市,2010,0.9804,0.9612,2.651600e-21,0.0592,30.0
邯郸市,2020,0.9935,0.987,5.927400e-28,0.0213,30.0
邵阳市,2010,0.7911,0.6258,1.178700e-07,0.1055,31.0
邵阳市,2020,0.8518,0.7256,1.227700e-09,0.1431,31.0
郑州市,2010,0.9845,0.9693,3.368000e-21,0.0448,28.0
郑州市,2020,0.9704,0.9417,8.109000e-19,0.0711,30.0
郴州市,2010,0.5577,0.311,1.116500e-03,1.5858,31.0
郴州市,2020,0.7313,0.5348,2.962100e-06,1.3838,31.0
鄂尔多斯市,2010,-0.5641,0.3182,1.168100e-03,0.2275,30.0
鄂尔多斯市,2020,-0.4975,0.2475,4.407100e-03,0.3169,31.0
鄂州市,2010,0.87,0.757,4.265800e-10,0.0912,30.0
鄂州市,2020,0.6824,0.4656,2.354600e-05,0.1103,31.0
酒泉市,2010,-0.3962,0.157,2.736100e-02,0.7762,31.0
酒泉市,2020,-0.3872,0.1499,3.140100e-02,0.8192,31.0
重庆市,2010,0.5885,0.3463,4.969900e-04,0.1251,31.0
重庆市,2020,0.9342,0.8727,4.688600e-14,0.1024,30.0
金华市,2010,0.7502,0.5628,1.179900e-06,0.4383,31.0
金华市,2020,0.8546,0.7304,9.455000e-10,0.4227,31.0
金昌市,2010,0.249,0.062,1.767400e-01,0.3653,31.0
金昌市,2020,0.4467,0.1995,1.176500e-02,0.2915,31.0
钦州市,2010,0.4819,0.2323,6.044900e-03,0.1313,31.0
钦州市,2020,0.8394,0.7046,6.762400e-09,0.0605,30.0
铁岭市,2010,0.8428,0.7102,2.723400e-09,0.1535,31.0
铁岭市,2020,0.8721,0.7605,1.667600e-10,0.1528,31.0
铁门关市,2010,0.5577,0.311,1.116900e-03,3.7222,31.0
铁门关市,2020,0.5192,0.2695,2.764100e-03,3.8846,31.0
铜仁市,2010,0.7253,0.526,3.919500e-06,0.3864,31.0
铜仁市,2020,0.8292,0.6876,8.240800e-09,0.3376,31.0
铜川市,2010,0.3766,0.1418,4.406800e-02,0.319,29.0
铜川市,2020,0.157,0.0246,4.074400e-01,0.4122,30.0
铜陵市,2010,0.89,0.7921,4.689200e-11,0.0744,30.0
铜陵市,2020,0.6813,0.4641,2.456900e-05,0.1093,31.0
银川市,2010,0.66,0.4356,5.357100e-05,0.2478,31.0
银川市,2020,0.8454,0.7147,4.125200e-09,0.2222,30.0
锡林郭勒盟,2010,-0.4658,0.217,9.484200e-03,0.096,30.0
锡林郭勒盟,2020,0.2196,0.0482,2.351600e-01,0.1452,31.0
锦州市,2010,0.9674,0.9359,1.218600e-17,0.085,29.0
锦州市,2020,0.9215,0.8491,1.341200e-12,0.1594,29.0
镇江市,2010,0.93,0.8649,1.077300e-13,0.0373,30.0
镇江市,2020,0.8952,0.8014,5.623500e-11,0.0235,29.0
长春市,2010,0.8716,0.7597,1.753600e-10,0.1937,31.0
长春市,2020,0.9586,0.919,2.295400e-17,0.1385,31.0
长沙市,2010,0.9747,0.9501,9.016100e-20,0.0662,30.0
长沙市,2020,0.9909,0.9819,5.972500e-26,0.0278,30.0
长治市,2010,0.9329,0.8704,1.707900e-13,0.1903,29.0
长治市,2020,0.9797,0.9598,4.364200e-21,0.1438,30.0
阜新市,2010,0.9635,0.9283,5.546700e-17,0.0926,29.0
阜新市,2020,0.8961,0.8031,9.526300e-12,0.1534,31.0
阜阳市,2010,0.99,0.9802,2.221400e-25,0.0185,30.0
阜阳市,2020,0.974,0.9487,1.335300e-19,0.03,30.0
防城港市,2010,0.8573,0.7349,2.740400e-06,0.0523,19.0
防城港市,2020,0.72,0.5184,5.092100e-04,0.1489,19.0
阳江市,2010,0.8456,0.715,7.165400e-05,0.1195,15.0
阳江市,2020,0.9006,0.8111,4.683500e-06,0.0898,15.0
阳泉市,2010,0.7527,0.5665,1.037400e-06,0.4299,31.0
阳泉市,2020,0.8532,0.7279,1.084200e-09,0.394,31.0
阿克苏地区,2010,0.1499,0.0225,4.210000e-01,0.3116,31.0
阿克苏地区,2020,-0.1557,0.0242,4.029000e-01,0.434,31.0
阿勒泰地区,2010,0.4151,0.1723,2.021400e-02,0.3216,31.0
阿勒泰地区,2020,0.1046,0.0109,5.754300e-01,0.2388,31.0
阿坝藏族羌族自治州,2010,0.7041,0.4957,2.027400e-05,1.5443,29.0
阿坝藏族羌族自治州,2020,0.6109,0.3732,3.358500e-04,1.8798,30.0
阿拉善盟,2010,-0.7973,0.6357,7.906900e-08,0.3922,31.0
阿拉善盟,2020,-0.8341,0.6957,5.580900e-09,0.3806,31.0
阿拉尔市,2010,-0.4049,0.1639,2.386500e-02,0.7361,31.0
阿拉尔市,2020,-0.3952,0.1562,2.779100e-02,0.5991,31.0
阿里地区,2010,0.5174,0.2677,1.365000e-02,1.0646,22.0
阿里地区,2020,,0.0,nan,1.0755,22.0
陇南市,2010,0.6836,0.4674,3.121900e-05,1.1448,30.0
陇南市,2020,0.7537,0.5681,9.833700e-07,1.0375,31.0
陵水黎族自治县,2010,0.8607,0.7407,3.816100e-05,0.0858,15.0
陵水黎族自治县,2020,0.0723,0.0052,7.978800e-01,0.1034,15.0
随州市,2010,0.86,0.7395,5.700700e-10,0.1139,31.0
随州市,2020,0.9826,0.9655,9.548100e-23,0.0477,31.0
雅安市,2010,0.0884,0.0078,6.364200e-01,0.0557,31.0
雅安市,2020,-0.0802,0.0064,6.792800e-01,0.036,29.0
青岛市,2010,0.8226,0.6766,3.478700e-03,0.1627,10.0
青岛市,2020,0.8582,0.7365,1.485600e-03,0.1426,10.0
鞍山市,2010,0.8753,0.7661,1.179300e-10,0.4282,31.0
鞍山市,2020,0.9164,0.8398,4.669800e-13,0.4168,31.0
韶关市,2010,0.8915,0.7948,1.739900e-11,0.0817,31.0
韶关市,2020,0.9231,0.8521,1.452100e-13,0.0834,31.0
香港特别行政区,2010,0.5733,0.3287,2.546900e-02,0.2996,15.0
香港特别行政区,2020,0.1347,0.0181,6.323200e-01,0.3531,15.0
马鞍山市,2010,0.9368,0.8777,9.187000e-15,0.0499,31.0
马鞍山市,2020,0.8795,0.7736,3.351800e-10,0.0452,29.0
驻马店市,2010,0.9869,0.974,1.574100e-24,0.0171,31.0
驻马店市,2020,0.9567,0.9154,4.310300e-17,0.0397,31.0
鸡西市,2010,0.6332,0.401,1.316400e-04,0.3188,31.0
鸡西市,2020,0.7609,0.579,6.728300e-07,0.2459,31.0
鹤壁市,2010,0.67,0.4489,9.618700e-05,0.0606,28.0
鹤壁市,2020,0.3604,0.1299,5.475700e-02,0.0918,29.0
鹤岗市,2010,0.8419,0.7088,2.930100e-09,0.1057,31.0
鹤岗市,2020,0.9878,0.9758,2.312500e-23,0.0554,29.0
鹰潭市,2010,0.5153,0.2655,5.013200e-03,0.3958,28.0
鹰潭市,2020,0.6362,0.4047,2.737000e-04,0.3833,28.0
黄冈市,2010,0.8925,0.7965,3.466800e-11,0.0912,30.0
黄冈市,2020,0.9292,0.8634,3.482300e-13,0.0562,29.0
黄南藏族自治州,2010,0.5799,0.3363,9.763500e-04,0.8064,29.0
黄南藏族自治州,2020,0.7246,0.5251,8.781000e-06,0.6369,29.0
黄山市,2010,0.5266,0.2773,2.340200e-03,0.9424,31.0
黄山市,2020,0.665,0.4422,4.489300e-05,0.7667,31.0
黄石市,2010,0.4663,0.2175,9.392500e-03,0.315,30.0
黄石市,2020,0.6818,0.4649,2.404200e-05,0.2439,31.0
黑河市,2010,0.7748,0.6004,9.799800e-05,0.2013,19.0
黑河市,2020,0.9412,0.8859,1.949900e-09,0.0664,19.0
黔东南苗族侗族自治州,2010,0.93,0.865,2.969900e-13,0.2088,29.0
黔东南苗族侗族自治州,2020,0.9458,0.8945,1.060600e-15,0.1895,31.0
黔南布依族苗族自治州,2010,0.4621,0.2135,1.015200e-02,0.5253,30.0
黔南布依族苗族自治州,2020,0.6372,0.406,1.159500e-04,0.4352,31.0
黔西南布依族苗族自治州,2010,-0.4725,0.2233,9.647500e-03,0.4174,29.0
黔西南布依族苗族自治州,2020,-0.4636,0.2149,1.296900e-02,0.2937,28.0
齐齐哈尔市,2010,0.9567,0.9153,4.331200e-17,0.1189,31.0
齐齐哈尔市,2020,0.9895,0.9791,6.490500e-26,0.0694,31.0
龙岩市,2010,0.7762,0.6024,2.882400e-07,0.5944,31.0
龙岩市,2020,0.8036,0.6458,5.230500e-08,0.5563,31.0
AVG_2010,2010,0.654550948509485,0.5738381081081082,3.554926e-02,0.31738,29.251351351351353
AVG_2020,2020,0.7126389041095891,0.6312443243243243,3.450828e-02,0.2998348648648648,29.278378378378378
